,bill_id,bill_title_fr,bill_title_de,person_name,person_gender,canton_name,canton_abbrev,topic
769,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457982,Interdiction des pointeurs laser,Verbot von Laserpointern,Zisyadis Josef,m,Waadt,VD,Gesundheit
770,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457983,"Implantation selon une procédure ""secret défense"" d'une antenne au sommet du Mont Tendre",Geheimer Antennenbau auf dem Gipfel des Mont Tendre,van Singer Christian,m,Waadt,VD,Verkehr
771,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457984,La BNS s'est-elle engagée à déposer de l'or aux Etats-Unis?,"Allfällige Verpflichtung, Gold in den USA zu hinterlegen",Stamm Luzi,m,Aargau,AG,Finanzwesen
772,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457985,Viande assaisonnée de poivre,Pfefferfleisch,Glur Walter,m,Aargau,AG,Landwirtschaft
773,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457986,Office fédéral de l'informatique et de la télécommunication. Licenciements (3),Stellenchaos beim Bundesamt für Informatik und Telekommunikation (3),Carobbio Guscetti Marina,f,Tessin,TI,Staatspolitik
774,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457987,Rencontre du chef du DDPS avec le ministre de la défense israélien,Treffen zwischen dem VBS-Chef und dem israelischen Verteidigungsminister,Sommaruga Carlo,m,Genf,GE,Sicherheitspolitik
775,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457988,14 juin. Cherchez la femme,14. Juni. Cherchez la femme,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Staatspolitik
776,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457989,Consultation Rail 2030,Vernehmlassungsverfahren zur Bahn 2030,Reymond André,m,Genf,GE,Verkehr
777,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457990,Condamnation et exécution d'opposants politiques en Iran. Que fait la Suisse?,Verurteilung und Hinrichtung von Oppositionellen in Iran. Was unternimmt die Schweiz?,Sommaruga Carlo,m,Genf,GE,Internationale Politik
778,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457991,Pressions exercées par un office cantonal d'AI,Durch eine kantonale IV-Stelle ausgübter Druck,Bernasconi Maria,f,Genf,GE,Soziale Fragen
779,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457992,Visite officielle du conseiller fédéral Maurer en Israël,Offizieller Besuch von Bundesrat Maurer in Israel,Müller Geri,m,Aargau,AG,Sicherheitspolitik
780,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457993,Exportations de déchets nucléaires,Atommüll-Exporte,Fehr Hans-Jürg,m,Schaffhausen,SH,Umwelt
781,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457994,Acquisition du système de surveillance ISS par le DFJP,Anschaffung der Abhöranlage ISS durch das EJPD,Mörgeli Christoph,m,Zürich,ZH,Recht Allgemein
782,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457995,Loi sur les travailleurs détachés. Soumission à la TVA des indemnités versées par la Confédération,Entsendegesetz. Mehrwertsteuerpflicht für Entschädigungen des Bundes,Gysin Hans Rudolf,m,Basel-Landschaft,BL,Finanzwesen
783,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457996,Révision de la loi sur l'assurance-chômage. Mesures en faveur de la formation,Avig-Revision und Bildung,Bernasconi Maria,f,Genf,GE,Bildung
784,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457997,Contributions RPC pour les installations de couplage chaleur-force,KEV-Beiträge für WKK-Anlagen,Killer Hans,m,Aargau,AG,Energie
785,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457998,CCT pour l'économie domestique,GAV Hauswirtschaft,Fehr Hans-Jürg,m,Schaffhausen,SH,Wirtschaft
786,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:457999,Ligne CFF à grande vitesse entre Zurich et Berne,SBB-Hochgeschwindigkeitsstrecke zwischen Zürich und Bern,Glur Walter,m,Aargau,AG,Verkehr
787,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458000,ONU. Année présidentielle de Joseph Deiss,Uno-Präsidiumsjahr von Joseph Deiss,Wobmann Walter,m,Solothurn,SO,Internationale Politik
788,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458001,Dispositif de mesure de la courbe de charge. Coût pour les installations photovoltaïques,Kosten für Lastgangmessungen bei Fotovoltaikanlagen,Killer Hans,m,Aargau,AG,Energie
789,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458002,Créer maintenant un département de la formation!,Bildungsdepartement jetzt!,Riklin Kathy,f,Zürich,ZH,Bildung
790,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458003,Stock d'armes et de munitions à Bienne,Waffen- und Munitionslager in Biel,Lang Josef,m,Zug,ZG,Sicherheitspolitik
791,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458004,Que penser de l'octroi par adjudication des concessions de radio et de télévision régionales?,Beurteilung der Neuausschreibungen der lokalen Radio- und Fernsehkonzessionen,Malama Peter,m,Basel-Stadt,BS,Medien und Kommunikation
792,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458005,Swisscom. Fastweb,Swisscom. Fastweb,Rickli Natalie,f,Zürich,ZH,Medien und Kommunikation
793,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458006,Accord sur l'énergie entre la Suisse et l'UE,Energieabkommen zwischen der Schweiz und der EU,Leutenegger Filippo,m,Zürich,ZH,Energie
794,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458007,"Départ de Jürg Scheidegger, vice-directeur de l'ODM",Abgang von BFM-Vizedirektor Scheidegger,Heim Bea,f,Solothurn,SO,Staatspolitik
795,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458008,Centrales nucléaires françaises,Französische Kernkraftwerke,Reymond André,m,Genf,GE,Energie
796,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458009,Evénements de 1915 en Turquie,Ereignisse in der Türkei im Jahr 1915,Fehr Mario,m,Zürich,ZH,Internationale Politik
797,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458010,Evaluation des médecines complémentaires. Quid des préjugés?,Beurteilung der ärztlichen Komplementärmedizin. Ist Unvoreingenommenheit gewährleistet?,Steiert Jean-François,m,Freiburg,FR,Gesundheit
798,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458011,Ministère public de la Confédération. Frédéric Hainard a-t-il agi sur ordre?,Bundesanwaltschaft. Handelte Frédéric Hainard im Auftrag?,Baumann J. Alexander,m,Thurgau,TG,Recht Allgemein
799,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458012,OFSP. Restriction des heures d'ouverture des magasins?,BAG. Einschränkung der Ladenöffnungszeiten?,Miesch Christian,m,Basel-Landschaft,BL,Gesundheit
800,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458013,Police fédérale et critique des Etats-Unis,Bundespolizei und Kritik an den USA,Zisyadis Josef,m,Waadt,VD,Sicherheitspolitik
801,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458014,Essais pilotes scientifiques de régulation de la vente de cannabis,Wissenschaftliche Pilotversuche zur Cannabisregulierung,Frösch Therese,f,Bern,BE,Gesundheit
802,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458015,Les banques et la Palestine,Die Banken und Palästina,Zisyadis Josef,m,Waadt,VD,Finanzwesen
803,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458016,Réforme du système financier. Rôle de la Suisse,Reform des Finanzsystems und Rolle der Schweiz,Robbiani Meinrado,m,Tessin,TI,Finanzwesen
804,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458017,Dépistage précoce du cancer du sein et mesures d'économie dans les cantons,"Frauen sterben an Brustkrebs, und die Kantone sparen. Früherkennungsmassnahmen",Kiener Nellen Margret,f,Bern,BE,Gesundheit
805,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458018,Reconnaissance des qualifications professionnelles. Reprise par la Suisse de la directive européenne 2005/36/CE,Anerkennung von Berufsqualifikationen. Übernahme der Richtlinie 2005/36/EG durch die Schweiz,Cassis Ignazio,m,Tessin,TI,Europapolitik
806,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458019,Viande assaisonnée de poivre,Pfefferfleisch,Glur Walter,m,Aargau,AG,Landwirtschaft
807,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458020,Billag. Passage à la facturation annuelle,Billag. Umstellung auf Jahresrechnung,Rickli Natalie,f,Zürich,ZH,Medien und Kommunikation
808,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458021,Rapport annuel sur les activités des comités mixtes chargés de trancher les questions liées aux accords bilatéraux conclus entre la Suisse et l'UE,Arbeit der gemischten Ausschüsse zu den bilateralen Verträgen zwischen der Schweiz und der EU. Jährliche Berichterstattung ans Parlament,Bänziger Marlies,f,Zürich,ZH,Europapolitik
809,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458022,Statistique de l'OFAS,Statistik im Bundesamt für Sozialversicherung,Egger-Wyss Esther,f,Aargau,AG,Soziale Fragen
811,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458024,Mise à pied des trois membres de la direction de l'Institut de médecine aéronautique des Forces aériennes,Absetzung der dreiköpfigen Leitung am Fliegerärztlichen Institut der Luftwaffe,Kiener Nellen Margret,f,Bern,BE,Staatspolitik
812,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458025,Collaboration scientifique entre universités et universitaires suisses et israéliens,Wissenschaftliche Zusammenarbeit zwischen schweizerischen und israelischen Universitäten und Universitätsangehörigen,Sommaruga Carlo,m,Genf,GE,Internationale Politik
813,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458026,Versement de la Poste en faveur de GHP,Überweisung der Post an GHP,Leutenegger Filippo,m,Zürich,ZH,Medien und Kommunikation
814,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458027,Accord d'assistance administrative entre les Etats-Unis et la Suisse dans le cas UBS. Application provisoire,Amtshilfeabkommen zwischen der Schweiz und den USA in Sachen UBS. Vorläufige Anwendung,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Recht Allgemein
815,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458028,Motivations politiques qui ont dicté l'adjudication des concessions de radio et de télévision régionales,Politische Motive für die Neuausschreibung der lokalen Radio- und Fernsehkonzessionen,Malama Peter,m,Basel-Stadt,BS,Medien und Kommunikation
816,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458029,Entretien des tunnels ferroviaire du Gothard et du Monte Ceneri,Instandhaltung der Eisenbahntunnels am Gotthard und am Monte Ceneri,Reymond André,m,Genf,GE,Verkehr
817,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458030,L'AI tient-elle une liste noire?,Schwarze Listen bei der IV?,Goll Christine,f,Zürich,ZH,Soziale Fragen
818,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458031,Augmentation des importations de viande assaisonnée,Zunahme der Importmenge von gewürztem Fleisch,Grin Jean-Pierre,m,Waadt,VD,Landwirtschaft
819,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458032,Extension du champ d'application des conventions collectives,Allgemeinverbindlicherklärung von Gesamtarbeitsverträgen,Robbiani Meinrado,m,Tessin,TI,Wirtschaft
820,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458033,Conseils d'administration. Où sont les italophones?,Vertretung der italienischen Schweiz in Verwaltungsräten,Robbiani Meinrado,m,Tessin,TI,Wirtschaft
821,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458034,Corps des gardes-frontière,Grenzwachtkorps,Simoneschi-Cortesi Chiara,f,Tessin,TI,Sicherheitspolitik
822,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458061,Prostitution et protection de la santé,Sexarbeit und Gesundheitsschutz,Schenker Silvia,f,Basel-Stadt,BS,Gesundheit
823,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458062,Migrations. Pour une pratique plus uniforme en matière d'examen des cas de rigueur,Migration. Einheitlichere Härtefallpraxis,Schenker Silvia,f,Basel-Stadt,BS,Migration
824,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458063,Respect de la liberté de la science et de la recherche dans les institutions universitaires bénéficiant de fonds fédéraux,Wissenschafts- und Forschungsfreiheit in mit Bundesgeldern unterstützten universitären Institutionen,Recordon Luc,m,Waadt,VD,Wissenschaft und Forschung
825,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458064,Renforcer l'éducation à la citoyenneté dans les écoles professionnelles,Die politische Bildung auch an den Berufsschulen stärken,Riklin Kathy,f,Zürich,ZH,Staatspolitik
826,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458065,Pratiques commerciales discutables de Postfinance,Fragwürdige Geschäftspraktiken von Postfinance,Kaufmann Hans,m,Zürich,ZH,Finanzwesen
827,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458066,L'agriculture productive est-elle encore estimée à sa juste valeur?,Ist die produzierende Landwirtschaft noch auf Kurs?,Bigger Elmar,m,St. Gallen,SG,Umwelt
828,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458067,Les sessions parlementaires sont-elles aisément délocalisables?,Können die Sessionen der eidgenössischen Räte mit vertretbarem Aufwand woanders durchgeführt werden?,Glauser-Zufferey Alice,f,Waadt,VD,Parlament
829,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458068,6e révision de l'AI. Réinsertion. Quel rôle jouera l'administration fédérale?,6. IV-Revision. Wiedereingliederung. Rolle der Bundesverwaltung,Aubert Josiane,f,Waadt,VD,Staatspolitik
830,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458069,Interventions étatiques inutiles contre les produits du tabac,Unnötige staatliche Interventionen gegen Tabakprodukte,Binder Max,m,Zürich,ZH,Wirtschaft
831,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458070,Entreprises de la Confédération et adjudication des marchés publics,Bundeseigene Betriebe und Vergabe von Aufträgen,Steiert Jean-François,m,Freiburg,FR,Staatspolitik
833,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458071,Une seule loi pour l'ensemble de la prévoyance professionnelle,Eine Rahmengesetzgebung für die ganze berufliche Vorsorge,Egerszegi-Obrist Christine,f,Aargau,AG,Soziale Fragen
834,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458072,Affiner les études d’audience pour mieux rendre justice aux radios privées,Nutzungsforschung verbessern. Private Radiosender stärken,Müller Thomas,m,St. Gallen,SG,Medien und Kommunikation
835,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458073,"Biodiversité, mandat constitutionnel et production de denrées alimentaires","Biodiversität, Verfassungsauftrag und Nahrungsmittelproduktion",Schibli Ernst,m,Zürich,ZH,Umwelt
836,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458074,"Contrôle des frontières. Que fait la Confédération au Tessin, en Suisse romande et en Suisse orientale?","Grenzkontrollen. Handlungsbedarf im Tessin, in der Romandie und in der Ostschweiz",Gobbi Norman,m,Tessin,TI,Sicherheitspolitik
837,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458075,Envois postaux en retour,Postretouren,Gysin Hans Rudolf,m,Basel-Landschaft,BL,Medien und Kommunikation
838,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458076,Mesures d'urgence concernant l'assurance-maladie. Pourquoi le Conseil fédéral fait-il des économies sur le dos des patients ?,Sofortmassnahmen in der Krankenversicherung. Warum spart der Bundesrat auf dem Buckel der Patientinnen und Patienten?,Weber-Gobet Marie-Thérèse,f,Freiburg,FR,Gesundheit
839,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458077,Accroître l'efficacité dans le domaine de la protection de la jeunesse face aux médias et des compétences médiatiques,Effizienz im Bereich Jugendmedienschutz und Medienkompetenz,Markwalder Christa,f,Bern,BE,Medien und Kommunikation
840,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458078,Mesures pour contrer l'endettement croissant des jeunes,Massnahmen gegen die steigende Jugendverschuldung,Bruderer Wyss Pascale,f,Aargau,AG,Soziale Fragen
841,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458079,Lien possible entre l'intervention de la banque centrale américaine en faveur d'UBS et la remise de quelque 250 dossiers de clients d'UBS aux autorités des Etats-Unis,Möglicher Zusammenhang der Rettungsaktionen der US-Notenbank zugunsten der UBS mit dem Verrat der Daten von rund 250 UBS-Kunden an die US-Behörden,Mörgeli Christoph,m,Zürich,ZH,Finanzwesen
842,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458080,Grands distributeurs,Grossverteiler,Glauser-Zufferey Alice,f,Waadt,VD,Wirtschaft
843,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458081,Construction d'un tunnel par une entreprise suisse dans les territoires occupés par Israël,Tunnelbau durch Schweizer Firma in von Israel besetzten Gebieten,Vischer Daniel,m,Zürich,ZH,Internationale Politik
844,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458082,Pourquoi la section d'architecture de l'EPFZ s'attaque-t-elle au secteur technologique suisse le plus innovant?,Warum bekämpft die ETH-Architekturabteilung das innovativste Schweizer Technologiegewerbe?,Malama Peter,m,Basel-Stadt,BS,Bildung
845,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458083,Stratégie de croissance pour la place touristique suisse. Attitude contradictoire du Conseil fédéral,Wachstumsstrategie für den Tourismusstandort Schweiz. Widersprüchliches Verhalten des Bundesrates,de Buman Dominique,m,Freiburg,FR,Landwirtschaft
846,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458084,Stratégie de croissance pour la place touristique suisse. Mise en œuvre,Umsetzung der Wachstumsstrategie für den Tourismusstandort Schweiz,de Buman Dominique,m,Freiburg,FR,Landwirtschaft
847,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458085,FMI. Risques pour la Suisse et adhésion aux nouveaux accords d'emprunt,IWF. Risiken für die Schweiz und Beitritt zu den geänderten Neuen Kreditvereinbarungen,Reimann Lukas,m,St. Gallen,SG,Finanzwesen
848,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458086,FMI. Adhésion aux nouveaux accords d'emprunt modifiés et risques pour la Suisse,IWF. Beitritt zu den geänderten Neuen Kreditvereinbarungen und Risiken für die Schweiz,Reimann Lukas,m,St. Gallen,SG,Finanzwesen
849,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458087,L'Arménie et la Turquie. Le règlement du conflit passe par l'établissement de la vérité,Armenien und die Türkei. Keine Konfliktbeilegung ohne Wahrheitswahrnehmung,de Buman Dominique,m,Freiburg,FR,Internationale Politik
850,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458088,"Recommandations de l'ONU pour la prévention du suicide, notamment du suicide avec une arme à feu",Uno-Empfehlungen zur Prävention von Suizid und namentlich von Schusswaffensuizid,Allemann Evi,f,Bern,BE,Recht Allgemein
851,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458089,Nouveau système de distribution des paiements directs. Production et écologie,Neues Direktzahlungssystem. Produktion und Umweltschutz,Glauser-Zufferey Alice,f,Waadt,VD,Landwirtschaft
852,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458090,Durcir la politique d'octroi des visas pour répondre aux risques liés à la participation de notre pays à l'espace Schengen,Wegen Schengen ist mehr Strenge bei Visavergaben nötig,Büchel Roland Rino,m,St. Gallen,SG,Migration
853,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458091,Retrait du permis de conduire. Une sanction efficace,Einführung des Führerscheinentzugs als wirksame Strafe,Humbel Ruth,f,Aargau,AG,Recht Allgemein
854,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458166,Place financière suisse. Viser la qualité plutôt que d'exploiter des différences dans les dispositions réglementaires,Finanzplatz Schweiz. Qualitätsstrategie statt Ausreizung regulatorischer Differenzen,Berset Alain,m,Freiburg,FR,Finanzwesen
855,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458167,Mieux faire comprendre le fonctionnement et les enjeux de l'UE,Kommunikation zu politischen Themen bezüglich der EU,von Graffenried Alec,m,Bern,BE,Staatspolitik
856,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458168,Droit à une allocation de maternité équitable en cas d'ajournement du congé de maternité,Anspruch auf angemessenen Lohnersatz bei Aufschub des Mutterschaftsurlaubs,Teuscher Franziska,f,Bern,BE,Soziale Fragen
857,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458171,Elaboration d'une stratégie visant à protéger l'infrastructure numérique de la Suisse,Konzept zum Schutz der digitalen Infrastruktur der Schweiz,Darbellay Christophe,m,Wallis,VS,Sicherheitspolitik
858,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458172,Pour un débat serein et approfondi et la recherche de solutions en matière d'euthanasie active directe,"Für eine sachliche, tiefgründige und lösungsorientierte Debatte über die direkte aktive Sterbehilfe",Berberat Didier,m,Neuenburg,NE,Soziale Fragen
859,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458173,Décodeurs. Halte au gaspillage d'électricité,Set-Top-Boxen sollten keinen Strom verschwenden,Müller Geri,m,Aargau,AG,Medien und Kommunikation
860,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458174,Législation sur l'assistance au suicide,Gesetzgebung über die Sterbehilfe,Recordon Luc,m,Waadt,VD,Gesundheit
861,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458175,Promouvoir la sélection de semences bio,Förderung der Züchtung von Biosaatgut,Graf Maya,f,Basel-Landschaft,BL,Landwirtschaft
862,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:458176,Avancement des procédures d'intérêt public,Beschleunigung von Verfahren von öffentlichem Interesse,Recordon Luc,m,Waadt,VD,Recht Allgemein
863,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459610,Suppression des obstacles commerciaux non tarifaires lors de l'exportation de produits agricoles vers l'Union européenne,Abbau nichttarifärer Handelshemmnisse beim Export von Agrarprodukten in die EU,Walter Hansjörg,m,Thurgau,TG,Landwirtschaft
864,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459611,Liste des moyens auxiliaires couverts par la LPC,Hilfsmittelkatalog im ELG,Heim Bea,f,Solothurn,SO,Soziale Fragen
865,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459614,Signature de la déclaration de l'International Feed-In Cooperation,Unterzeichnung der Deklaration der International Feed-In Cooperation,Nussbaumer Eric,m,Basel-Landschaft,BL,Energie
866,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459615,Interdiction des jeux violents,Verbot von Killerspielen,Allemann Evi,f,Bern,BE,Soziale Fragen
867,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459616,Prévenir les achats de Tamiflu motivés par la panique,Tamiflu. Verhinderung von Panikkäufen,Heim Bea,f,Solothurn,SO,Gesundheit
868,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459617,Intensifier les dialogues entre les pouvoirs constitutifs de notre régime politique,Den Dialog zwischen den verfassungsmässigen Organen unseres Staates fördern,Graber Jean-Pierre,m,Bern,BE,Staatspolitik
869,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459618,Assurance-qualité de l'accueil extrafamilial des enfants,Familienergänzende Kinderbetreuung. Sicherung der Qualität,Goll Christine,f,Zürich,ZH,Soziale Fragen
870,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459621,Halte au pillage des assurances sociales par les ressortissants de l'UE,Stopp der Plünderung der Sozialwerke durch EU-Bürger,Heer Alfred,m,Zürich,ZH,Europapolitik
871,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459622,"Casier judiciaire.  Réintroduire le système de la radiation, en vigueur jusqu'à la fin de l'année 2006",Strafregister. Rückkehr zur bis Ende 2006 geltenden Systematik des Löschungssystems,Stamm Luzi,m,Aargau,AG,Recht Allgemein
872,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459623,Modification du Code de procédure pénale. Renvoyer les auteurs d'actes de violence devant le juge,Änderung der Strafprozessordnung. Gewalttäter wieder vor den Richter,Bischof Pirmin,m,Solothurn,SO,Recht Allgemein
873,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459624,Augmentation du budget de l'aide humanitaire,Budgeterhöhung bei der humanitären Hilfe,Stamm Luzi,m,Aargau,AG,Internationale Politik
874,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459626,Abolition de la peine pécuniaire,Abschaffung der Geldstrafen,Geissbühler Andrea Martina,f,Bern,BE,Recht Allgemein
875,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459627,Sécuriser la place économique suisse,Sicherheit des Wirtschaftsstandorts Schweiz,Büchler Jakob,m,St. Gallen,SG,Medien und Kommunikation
876,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459628,Mieux contrôler les imams,Bessere Kontrolle von Imamen,Reimann Lukas,m,St. Gallen,SG,Migration
877,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459629,Service de lutte contre la violence. Augmentation de l'effectif du personnel,Fachstelle gegen Gewalt. Ausbau,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Staatspolitik
878,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459630,Soutenir la presse indépendante par une taxe des journaux gratuits,Unterstützung der unabhängigen Presse durch die Erhebung einer Steuer auf Gratiszeitungen,Barthassat Luc,m,Genf,GE,Medien und Kommunikation
879,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459631,Revenir au régime des peines appliqué jusqu'à fin 2006,Rückkehr zur bis Ende 2006 geltenden Strafensystematik,Stamm Luzi,m,Aargau,AG,Recht Allgemein
880,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459633,Réprimer le recours aux services sexuels de prostituées mineures,Unmündige Sexarbeiterinnen und -arbeiter. Strafbare Freier,Kiener Nellen Margret,f,Bern,BE,Recht Allgemein
881,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459636,Adaptation extraordinaire des rentes AVS à l'indice mixte,Ausserordentliche Anpassung der AHV-Renten an den Mischindex,Rechsteiner Paul,m,St. Gallen,SG,Soziale Fragen
882,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459637,Interruptions de grossesse. Fin du remboursement des prestations par l'assurance obligatoire des soins,Streichung des Schwangerschaftsabbruchs aus dem Leistungskatalog der obligatorischen Krankenpflegeversicherung,Föhn Peter,m,Schwyz,SZ,Gesundheit
883,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459638,Protection contre la violence. Elaborer une loi fédérale,Eidgenössisches Gewaltschutzgesetz,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Recht Allgemein
884,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459639,Aide au développement. Que les responsables des dégâts commis en Palestine en assument les conséquences,Entwicklungszusammenarbeit. Die Verantwortlichen für die Schäden in Palästina sollen die Folgen tragen,Sommaruga Carlo,m,Genf,GE,Internationale Politik
885,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459640,Assainissement énergétique des imeubles. Modification du mécanisme d'octroi des aides financières,Energetische Gebäudesanierung. Änderung der Finanzhilferegelung,Hiltpold Hugues,m,Genf,GE,Energie
886,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459641,Entraide internationale. Supprimer l'irrecevabilité pour les actes visant à diminuer les recettes fiscales,Verkürzung fiskalischer Abgaben kein Ausschlussgrund für Amts- und Rechtshilfe,Fässler-Osterwalder Hildegard,f,St. Gallen,SG,Finanzwesen
887,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:459642,Mise en oeuvre de la punissabilité des entreprises,Umsetzung der Strafbarkeit von Unternehmen,Jositsch Daniel,m,Zürich,ZH,Recht Allgemein
