,bill_id,bill_title_fr,bill_title_de,person_name,person_gender,canton_name,canton_abbrev,topic
3876,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475119,Pour une réévaluation immédiate des dangers sismiques en Valais et à Bâle,Sofortige Neueinschätzung der seismischen Gefährdung im Wallis und in Basel,Freysinger Oskar,m,Wallis,VS,Umwelt
3877,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475121,Valoriser le potentiel des énergies renouvelables indigènes au lieu de l'amoindrir,Vorhandenes Potenzial einheimischer erneuerbarer Energieträger fördern statt behindern,von Siebenthal Erich,m,Bern,BE,Umwelt
3878,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475122,Loi sur la TVA. Supprimer l'article 89 alinéa 5,Mehrwertsteuergesetz. Artikel 89 Absatz 5 ersatzlos streichen,Hess Hans,m,Obwalden,OW,Finanzwesen
3879,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475123,Mise en oeuvre du plan d'action de 2008 pour l'efficacité énergétique. Instauration d'un bonus d'efficacité à l'échelle nationale,Umsetzung des Aktionsplans Energieeffizienz 2008. Einführung eines nationalen Effizienzbonus,Nordmann Roger,m,Waadt,VD,Energie
3880,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475125,Suspension de l'interdiction de nourrir les animaux avec des restes d'aliments,Sistierung des Verfütterungsverbotes für Speisereste,Ineichen Otto,m,Luzern,LU,Landwirtschaft
3881,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475127,Mettre en place une production laitière conforme aux critères de durabilité,Nachhaltige Milchproduktion,Büttiker Rolf,m,Solothurn,SO,Landwirtschaft
3882,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475129,Une nouvelle gestion du temps,Neue Arbeitszeitmodelle,Rennwald Jean-Claude,m,Jura,JU,Wirtschaft
3884,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475130,Modifier le principe de l'apport de capital. Respecter le principe de la bonne foi à l'égard du citoyen,Kapitaleinlageprinzip korrigieren. Treu und Glauben gegenüber den Stimmberechtigten,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Finanzwesen
3885,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475131,Mesures en faveur des entreprises exposées au risque de taux de change,Massnahmen zugunsten der von Wechselkursschwankungen betroffenen Unternehmen,Lumengo Ricardo,m,Bern,BE,Finanzwesen
3886,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475132,Assurer un trafic d'agglomération fluide,Sicherung eines funktionierenden Agglomerationsverkehrs,Luginbühl Werner,m,Bern,BE,Verkehr
3887,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475133,Commission nationale de prévention de la torture,Nationale Kommission zur Verhütung von Folter,Streiff-Feller Marianne,f,Bern,BE,Recht Allgemein
3888,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475134,"Centrales nucléaires. Après 40 ans, la décision doit incomber au Conseil fédéral",AKW. Nach 40 Jahren entscheidet der Bundesrat,Ingold Maja,f,Zürich,ZH,Energie
3889,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475136,Assurer un trafic d'agglomération fluide,Sicherung eines funktionierenden Agglomerationsverkehrs,Haller Vannini Ursula,f,Bern,BE,Verkehr
3890,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475137,Pornographie sur Internet. Agir en amont,Pornografie im Internet. Vorbeugend handeln,Savary Géraldine,f,Waadt,VD,Medien und Kommunikation
3891,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475139,Fermeture immédiate de la centrale nucléaire obsolète de Mühleberg,Veraltetes AKW Mühleberg sofort vom Netz nehmen,Wyss Ursula,f,Bern,BE,Energie
3892,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475144,Raccourcissement de la procédure pénale applicable aux mineurs. Evaluation de l'efficacité,Verkürzung der Jugendstrafverfahren. Wirksamkeitsevaluation,Ingold Maja,f,Zürich,ZH,Recht Allgemein
3893,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475145,Impôt fédéral direct. Déductibilité intégrale des primes de l'assurance-maladie,Voller Abzug der Krankenkassenprämien bei der direkten Bundessteuer,Hochreutener Norbert,m,Bern,BE,Finanzwesen
3894,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475146,Congé de paternité non payé,Unbezahlter Vaterschaftsurlaub,Schmid-Federer Barbara,f,Zürich,ZH,Soziale Fragen
3895,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475147,Production d'énergie d'origine solaire sur les nouveaux bâtiments,Solarenergieproduktion bei Neubauten,Teuscher Franziska,f,Bern,BE,Energie
3896,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475148,Pour la transparence des salaires,Lohntransparenz schaffen,Schenker Silvia,f,Basel-Stadt,BS,Wirtschaft
3897,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475151,Centrale nucléaire de Fessenheim. Les catastrophes nucléaires ne s'arrêtent pas aux frontières,AKW Fessenheim. Atom-GAU kennt keine nationalen Grenzen,Malama Peter,m,Basel-Stadt,BS,Energie
3898,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475154,Accords bilatéraux. Des mesures efficaces contre les faux indépendants,Bilaterale Abkommen. Wirksame Massnahmen zur Bekämpfung der Scheinselbstständigkeit,Carobbio Guscetti Marina,f,Tessin,TI,Wirtschaft
3899,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475155,Elargir le droit de recours en matière nucléaire,Ausweitung des Beschwerderechts im Bereich der Kernkraft,van Singer Christian,m,Waadt,VD,Energie
3900,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475156,Assurer les risques de change,Währungsrisiken absichern,Pardini Corrado,m,Bern,BE,Finanzwesen
3901,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475157,L'arme d'ordonnance doit être cédée uniquement à un prix conforme au marché,Überlassung der Armeewaffe nur zum vollen Preis,Galladé Chantal,f,Zürich,ZH,Recht Allgemein
3902,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475158,Marchés publics de services et de construction. Relever les seuils à partir desquels un appel d'offres est obligatoire,Erhöhung der Schwellenwerte bei der öffentlichen Vergabe von Dienstleistungen und Bauaufträgen,Amherd Viola,f,Wallis,VS,Staatspolitik
3903,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475160,Promouvoir les projets RPC prêts à être réalisés,Baureife KEV-Projekte fördern,Häberli-Koller Brigitte,f,Thurgau,TG,Energie
3904,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475162,Changer la politique énergétique. Utiliser l'énergie solaire,Energiewende. Nutzung der Sonnenenergie,Heim Bea,f,Solothurn,SO,Energie
3905,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475163,Blanchiment d'argent. Extension de l'obligation d’informer les autorités,Senkung der Schwelle für die Erstattung von Meldungen aufgrund eines Geldwäschereiverdachts,Jositsch Daniel,m,Zürich,ZH,Recht Allgemein
3906,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475164,Arrêter Beznau I et Beznau II dans les trois ans qui viennent,Beznau I und II innert drei Jahren stilllegen,Streiff-Feller Marianne,f,Bern,BE,Energie
3907,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475166,Arrêt de la centrale nucléaire de Fessenheim,Das AKW Fessenheim vom Netz nehmen,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Energie
3908,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475168,Salaires payés en monnaie étrangère,Löhne in ausländischer Währung,Robbiani Meinrado,m,Tessin,TI,Wirtschaft
3909,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475169,Sortie progressive du nucléaire,Schrittweiser Ausstieg aus der Atomenergie,Schwaller Urs,m,Freiburg,FR,Energie
3910,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475170,Impôt sur le revenu. Déductibilité intégrale des primes de l'assurance-maladie,Voller Abzug der Krankenkassenprämien bei der Einkommenssteuer,Hochreutener Norbert,m,Bern,BE,Finanzwesen
3911,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475172,Médias. Renforcer le secteur privé,Stärkung privater Anbieter im Medienbereich,Rickli Natalie,f,Zürich,ZH,Medien und Kommunikation
3912,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475173,Catégorie distincte pour les véhicules électriques,Eigene Fahrzeugkategorie für elektrisch betriebene Personenfahrzeuge,von Rotz Christoph,m,Obwalden,OW,Verkehr
3914,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475175,Géothermie profonde. Offensive,Tiefe Geothermie. Offensive,Gutzwiller Felix,m,Zürich,ZH,Energie
3915,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475176,Système d'importation de la viande. Mise en oeuvre des recommandations du groupe de travail du DFE,Importsystem beim Fleisch. Umsetzung der Empfehlungen der Arbeitsgruppe des EVD,Hassler Hansjörg,m,Graubünden,GR,Landwirtschaft
3916,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475177,"L'Expo universelle 2015, une vitrine pour l'agriculture suisse",Expo 2015 als Schaufenster für die Schweizer Landwirtschaft,Schibli Ernst,m,Zürich,ZH,Landwirtschaft
3917,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475178,Transparence en cas de transports de matières radioactives,Transparenz bei Transporten radioaktiver Materialien,Lachenmeier-Thüring Anita,f,Basel-Stadt,BS,Energie
3918,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475179,Pas de policiers sans passeport suisse,Keine Polizistinnen und Polizisten ohne Schweizer Pass,Joder Rudolf,m,Bern,BE,Sicherheitspolitik
3919,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475182,Normes d'efficacité énergétique applicables aux appareils électriques. Elaborer une stratégie des meilleurs appareils pour la Suisse,Effizienzstandards für elektrische Geräte. Eine Best-Geräte-Strategie für die Schweiz,Noser Ruedi,m,Zürich,ZH,Energie
3920,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475184,Sortir du nucléaire par étapes,Schrittweiser Ausstieg aus der Atomenergie,Schmidt Roberto,m,Wallis,VS,Energie
3921,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475185,RPC. Exempter les entreprises énergivores du paiement du supplément,Rettung für energieintensive Betriebe dank Ausnahme von der KEV,Büttiker Rolf,m,Solothurn,SO,Energie
3923,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475186,Création d'un fonds pour promouvoir l'efficacité énergétique,Schaffung eines Stromeffizienzfonds,Nussbaumer Eric,m,Basel-Landschaft,BL,Energie
3924,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475188,Blanchiment d'argent. Renforcer le contrôle du respect de la loi,Geldwäscherei. Stärkung des Vollzugs,Heim Bea,f,Solothurn,SO,Finanzwesen
3925,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475193,Exonération d'impôt des sociétés aériennes de sauvetage,Steuerbefreiung für Luftrettungsgesellschaften,Bugnon André,m,Waadt,VD,Finanzwesen
3926,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475195,Avenir énergétique. S'en remettre davantage aux lois du marché,Zukunft der Energie. Mehr Markt,Forster-Vannini Erika,f,St. Gallen,SG,Energie
3927,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475196,Plus de fonds publics pour la recherche en matière d'énergies renouvelables,Mehr öffentliche Gelder für die Forschung im Bereich der erneuerbaren Energien,Comte Raphaël,m,Neuenburg,NE,Wissenschaft und Forschung
3928,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475197,Réforme de l'imposition des entreprises II. Amendement à apporter au principe de l'apport de capital,Unternehmenssteuerreform II. Korrektur des Kapitaleinlageprinzips,Bischof Pirmin,m,Solothurn,SO,Finanzwesen
3929,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475198,Réforme structurelle. Modifier les ordonnances relatives à la prévoyance professionnelle,Überarbeitung der Verordnungen über die berufliche Vorsorge im Zusammenhang mit der Strukturreform,Graber Konrad,m,Luzern,LU,Staatspolitik
3930,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475201,Pour une alimentation plus rapide du fonds de désaffectation et du fonds de gestion des déchets radioactifs pour les installations nucléaires,Schnellere Äufnung von Stilllegungs- und Entsorgungsfonds für Kernkraftwerke,Noser Ruedi,m,Zürich,ZH,Energie
3931,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475203,Abroger la loi fédérale sur l'acquisition d'immeubles par des personnes à l'étranger,Aufhebung des Bundesgesetzes über den Erwerb von Grundstücken durch Personen im Ausland,Amherd Viola,f,Wallis,VS,Raumplanung und Wohnungswesen
3932,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475204,Ordonnance sur les produits phytosanitaires. Avenir pour les produits utilisés dans l'agriculture bio,Pflanzenschutzmittelverordnung. Zukunft der im Biolandbau verwendeten Produkte,John-Calame Francine,f,Neuenburg,NE,Landwirtschaft
3933,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475205,Principe de l'apport de capital. Abroger la rétroactivité,Kapitaleinlageprinzip. Rückwirkung aufheben,Levrat Christian,m,Freiburg,FR,Finanzwesen
3934,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475206,Régions d'implantation potentielles de dépôts en couches géologiques profondes. Niveaux de connaissances inégaux,Fehlender Gleichstand des Wissens in den potenziellen Standortregionen für geologische Tiefenlager für hochradioaktive Abfälle,Diener Lenz Verena,f,Zürich,ZH,Energie
3935,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475208,Libre circulation. Lutter efficacement contre les abus,Bilaterale Abkommen und Personenfreizügigkeit. Missbräuche wirksam bekämpfen,Carobbio Guscetti Marina,f,Tessin,TI,Wirtschaft
3937,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475211,Accorder la priorité aux patients,Patientinnen und Patienten ins Zentrum stellen,Heim Bea,f,Solothurn,SO,Gesundheit
3938,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475212,Plan directeur national pour la géothermie et l'éolien. Simplification des procédures,Nationaler Richtplan für Geothermie und Windenergie. Vereinfachung der Verfahren,Bourgeois Jacques,m,Freiburg,FR,Energie
3939,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475214,Renforcer les PME,Stärkung der KMU,Estermann Yvette,f,Luzern,LU,Wirtschaft
3940,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475215,Limiter le solde migratoire,Wanderungssaldo unter Kontrolle bringen,Wobmann Walter,m,Solothurn,SO,Migration
3941,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475220,"Renoncer à une mesure absurde, visant prétendument à réaliser des économies au détriment des personnes handicapées et des personnes âgées",Verzicht auf unsinnige Sparmassnahme gegen Behinderte und Betagte,Kiener Nellen Margret,f,Bern,BE,Verkehr
3942,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475222,Plus de fonds publics pour la recherche en matière d'énergies renouvelables,Mehr öffentliche Gelder für die Forschung im Bereich der erneuerbaren Energien,Maire Jacques-André,m,Neuenburg,NE,Energie
3943,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475223,Sécurité des médications. Corriger une régression,Medikationssicherheit. Rückschritt korrigieren,Heim Bea,f,Solothurn,SO,Gesundheit
3944,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475226,Aires de repos payantes pour poids lourds le long des routes nationales,Gebührenpflichtige Lastwagenabstellplätze entlang der Nationalstrassen,Trede Aline,f,Bern,BE,Verkehr
3946,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475227,Fiscalité et surchauffe sur le marché du logement,Falsche steuerpolitische Signale überhitzen den Wohnungsmarkt,Sommaruga Carlo,m,Genf,GE,Raumplanung und Wohnungswesen
3947,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475228,Personnes politiquement exposées. Obligation de prouver l'origine de leurs avoirs,Nachweispflicht für politisch exponierte Personen,Kiener Nellen Margret,f,Bern,BE,Finanzwesen
3948,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475229,Les revenus et les recettes du DDPS doivent profiter au DDPS,Erträge und Einnahmen des VBS zugunsten des VBS,Hess Hans,m,Obwalden,OW,Finanzwesen
3949,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475231,Stratégies de propriétaire de la Confédération. Prévoir des objectifs énergétiques et environnementaux,Energie- und umweltpolitische Ziele im Rahmen der Eignerstrategien des Bundes,Schelbert Louis,m,Luzern,LU,Staatspolitik
3950,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475233,Accroître davantage la production des centrales hydrauliques en Suisse,Höheres Ausbauziel für Wasserkraft in der Schweiz,Killer Hans,m,Aargau,AG,Energie
3951,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475234,Service civil. En tirer un meilleur parti en améliorant la formation,Zivildienst. Mehr Nutzen durch bessere Ausbildung,Müller Walter,m,St. Gallen,SG,Sicherheitspolitik
3952,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475235,Centre d'enregistrement des requérants d'asile de Chiasso. Une situation intolérable,Empfangsstelle für Asylsuchende in Chiasso. Unhaltbare Situation,Quadri Lorenzo,m,Tessin,TI,Migration
3953,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475238,"Principe du ""Cassis de Dijon"". Moratoire",Cassis-de-Dijon-Prinzip. Moratorium,Bigger Elmar,m,St. Gallen,SG,Landwirtschaft
3954,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475241,Emissions lumineuses. Améliorer la qualité de vie et réduire le gaspillage d'énergie,Lichtemissionen. Mehr Lebensqualität und weniger Energieverschwendung,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Umwelt
3955,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475242,Arrêt immédiat de la centrale nucléaire de Mühleberg,Mühleberg sofort stilllegen,Streiff-Feller Marianne,f,Bern,BE,Energie
3956,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475244,Stopper l'exportation de matériel de guerre vers les autocraties,Stopp der Kriegsmaterialexporte in Autokratien,Fässler-Osterwalder Hildegard,f,St. Gallen,SG,Sicherheitspolitik
3957,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475245,Assurance tremblement de terre obligatoire,Obligatorische Erdbebenversicherung,Fournier Jean-René,m,Wallis,VS,Finanzwesen
3958,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475246,Suisses de l'étranger. Coordination des services de l'administration fédérale et création d'un guichet unique,Koordinierte Arbeit der Verwaltung für Auslandschweizerinnen und Auslandschweizer,Brunschwig Graf Martine,f,Genf,GE,Staatspolitik
3959,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475247,Favoriser les économies d'électricité par le management de la demande,Strom sparen dank Nachfragelenkung,van Singer Christian,m,Waadt,VD,Energie
3960,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475249,Arrêter les centrales nucléaires construites avant 1979,"Abschaltung der drei Kernkraftanlagen, die vor 1979 erbaut wurden",van Singer Christian,m,Waadt,VD,Energie
3961,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475252,Planifier le remplacement de 40 pour cent d'électricité en cas d'abandon du nucléaire,Planung für 40 Prozent Stromersatz bei einem Ausstieg aus der Kernenergie,Frick Bruno,m,Schwyz,SZ,Energie
3962,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475253,Déclaration obligatoire pour l'importation d'uranium,Deklarationspflicht für Uranimport,Müller Geri,m,Aargau,AG,Umwelt
3963,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475254,Logements d'utilité publique. Il faut cesser de réduire les ressources du fonds de roulement,Gemeinnütziger Wohnungsbau. Keine Kürzung beim Fonds de Roulement,Lang Josef,m,Zug,ZG,Raumplanung und Wohnungswesen
3964,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475256,Financement transitoire pour les associations faîtières du domaine de la formation continue,Übergangsfinanzierung für die Dachverbände der Weiterbildung,Gutzwiller Felix,m,Zürich,ZH,Bildung
3965,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475257,Définition du service public,Definition des Service public,Leutenegger Filippo,m,Zürich,ZH,Medien und Kommunikation
3966,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475258,Droit à l'octroi d'une autorisation d’établissement,Niederlassungsbewilligung als Rechtsanspruch,Tschümperlin Andy,m,Schwyz,SZ,Migration
3967,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475259,Pas de libéralisation complète du marché des déchets d'entreprise,Keine vollständige Liberalisierung des Abfallmarktes für Gewerbekehricht,Fluri Kurt,m,Solothurn,SO,Umwelt
3968,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475263,Stratégie nationale de lutte contre le cancer. Pour une meilleure efficacité et une plus grande égalité des chances,Nationale Strategie der Krebsbekämpfung. Für mehr Chancengleichheit und Effizienz,Altherr Hans,m,Appenzell A.-Rh.,AR,Gesundheit
3969,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475264,Les CFF doivent renoncer à l'électricité d'origine nucléaire,Die SBB ohne Atomstrom,Lachenmeier-Thüring Anita,f,Basel-Stadt,BS,Energie
3971,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475265,Interdiction des salaires en euros,Verbot von Eurolöhnen,Pardini Corrado,m,Bern,BE,Wirtschaft
3972,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475269,Augmenter la sécurité sur les passages pour piétons,Erhöhung der Sicherheit beim Fussgängerstreifen,Barthassat Luc,m,Genf,GE,Verkehr
3974,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475270,Loi sur l'énergie nucléaire. Durcissement des dispositions pénales,Verschärfung der Strafbestimmungen im Kernenergiegesetz,Zanetti Roberto,m,Solothurn,SO,Energie
3975,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475272,Favoriser la coresponsabilité parentale par la médiation,Mediation. Gemeinsame elterliche Verantwortung fördern,Bernasconi Maria,f,Genf,GE,Soziale Fragen
3976,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475273,Réduire la consommation d'énergie et les primes de l'assurance-maladie,Für weniger Stromverbrauch und tiefere Krankenkassenprämien,Jans Beat,m,Basel-Stadt,BS,Gesundheit
3977,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475274,Extension du champ d'application de la loi sur le blanchiment d'argent aux personnes faisant commerce d'articles de grande valeur,Ausdehnung des Anwendungsbereiches des Geldwäschereigesetzes auf den Handel mit wertvollen Gütern,Leutenegger Oberholzer Susanne,f,Basel-Landschaft,BL,Wirtschaft
3979,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475275,Loi sur l'égalité. Large campagne d'information,Gleichstellungsgesetz. Umfassende Informationskampagne,Aubert Josiane,f,Waadt,VD,Wirtschaft
3980,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475276,Mesures d'accompagnement. Sanctionner les abus concernant les contrats-types de travail,Flankierende Massnahmen. Verstösse gegen Normalarbeitsverträge endlich sanktionieren,Pedrina Fabio,m,Tessin,TI,Wirtschaft
3981,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475277,Téléphonie mobile. Tarifs d’itinérance corrects pour les appels et les SMS,Faire Handy- und SMS-Gebühren auch für Schweizerinnen und Schweizer,Fuchs Thomas,m,Bern,BE,Medien und Kommunikation
3983,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475279,Médecine complémentaire. Prise en charge par l'AI,Vergütung der ärztlichen Komplementärmedizin durch die IV,Graf-Litscher Edith,f,Thurgau,TG,Soziale Fragen
3984,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475280,Retirer à la centrale nucléaire de Mühleberg l'autorisation d'exploiter illimitée dans le temps,Mühleberg die unbefristete Betriebsbewilligung entziehen,Teuscher Franziska,f,Bern,BE,Energie
3985,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475282,Sortie du nucléaire. Préparer la reconversion du personnel,Atomausstieg. Umschulung des Personals vorbereiten,Rennwald Jean-Claude,m,Jura,JU,Energie
3986,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475283,Etiquetage nutritionnel obligatoire des denrées alimentaires,Verpflichtende Nährwertkennzeichnung für Lebensmittel,Graf-Litscher Edith,f,Thurgau,TG,Gesundheit
3987,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475285,Cessation immédiate des exportations de matériel de guerre à destination du monde arabe,Sofortiger Stopp aller Kriegsmaterialexporte in den arabischen Raum,Müller Geri,m,Aargau,AG,Sicherheitspolitik
3989,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475286,Activités de la BNS. Droit de se prononcer accru des cantons,Bessere Mitsprache für die Kantone bei den Geschäftstätigkeiten der SNB,Lustenberger Ruedi,m,Luzern,LU,Finanzwesen
3990,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475287,Efficacité énergétique. Mettre les fournisseurs devant leurs responsabilités,Stromeffizienz. Versorger in die Pflicht nehmen,Jans Beat,m,Basel-Stadt,BS,Energie
3991,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475288,Libre circulation des personnes. Garantir la force exécutoire des sanctions,Personenfreizügigkeit. Vollstreckbarkeit von Sanktionen sicherstellen,Pardini Corrado,m,Bern,BE,Europapolitik
3992,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475291,Efficacité énergétique et part des énergies renouvelables. Revoir le système d'incitation,Steigerung der Energieeffizienz und des Anteils der erneuerbaren Energien. Anreizumkehr zur Erreichung verbindlicher Ziele nutzen,Noser Ruedi,m,Zürich,ZH,Energie
3993,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475292,Exploiter systématiquement l'énergie solaire,Solarwärme konsequent nutzen,Stump Doris,f,Aargau,AG,Energie
3994,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475295,Attendre que la construction du second tube soit achevée pour procéder à la réfection du tunnel routier du Saint-Gothard,Sanierung des Gotthard-Strassentunnels erst nach Fertigstellung der zweiten Tunnelröhre,Müri Felix,m,Luzern,LU,Verkehr
3995,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475296,"Les centrales de pompage-turbinage, épine dorsale de l'approvisionnement futur en électricité",Pumpspeicherwerke als Rückgrat der künftigen Stromversorgung,Büttiker Rolf,m,Solothurn,SO,Energie
3996,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475297,Surveillant des salaires,Lohnüberwacher einsetzen,Pardini Corrado,m,Bern,BE,Wirtschaft
3997,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475299,Garantir un prix concurrentiel de l'électricité pour notre industrie,International konkurrenzfähige Preise für Industriestrom,Zanetti Roberto,m,Solothurn,SO,Energie
3998,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475304,Déduction fiscale pour les travailleurs bénévoles,Steuerabzug für Freiwilligenarbeit,Streiff-Feller Marianne,f,Bern,BE,Finanzwesen
3999,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475305,Transparence du rapport de gestion de la SSR,Transparenz beim Geschäftsbericht der SRG,Reimann Lukas,m,St. Gallen,SG,Medien und Kommunikation
4000,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475306,Plus d'électricité et moins de CO2. Pour un remplacement des grandes installations de chauffage utilisant des énergies fossiles,Mehr Strom und weniger CO2. Ersatz fossiler Grossfeuerungen,Grunder Hans,m,Bern,BE,Energie
4001,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475307,Halte aux tarifs de mobile prohibitifs à l'étranger,Schluss mit überrissenen Handy-Gebühren im Ausland,Wyss Ursula,f,Bern,BE,Medien und Kommunikation
4002,4:fa996e42-3a3f-4866-ad85-cb06ad63f099:475308,Encourager les compteurs intelligents en Suisse,Smart Metering. Intelligente Zähler für die Schweiz,Noser Ruedi,m,Zürich,ZH,Energie
